Link,Id,Product_Category,Product_Name,Rating,Review_Rating,Review_Title,Review_Text,Review_Date
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Super clear display,The best bike speedometer I have found. Easy to setup and straight forward commands.,05-04-2018
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,4,Easy to mount and use,Bought 2 of them. Easy to mount and use. I wish the cord from the base to the receiver was more durable. The tiny wire seems like it could break easily during the install...just be careful how you mount it and it should be fine.,04-23-2018
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Works great! Glad I bought it,Works great ! Glad I bought it.,04-23-2018
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Great value,"Works great. This is my 3rd one in 8 years.
(3 different bikes) Has everything I need.
Easy to set-up and operate.
Tried wireless model a few years ago.
Lasted a little over 1 year.",04-14-2018
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,easy installation.,"Works as advertised, easy installation.",04-13-2018
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Five Stars,Ok,04-09-2018
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Five Stars,works great,04-08-2018
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,4,Four Stars,Nice and looks good.,03-18-2018
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,4,Four Stars,Worked fine,03-16-2018
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Simple yet effecient,"Cheap computer that tells me everything I need to know. I looked on YouTube for the install, and it works as expected. Well worth the money, I may buy a second for my other bike.",02-25-2018
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Nice computer. Simple with 7 functions,Nice computer. Simple with 7 functions. Has a wire but no big deal. Wireless is nice but they burn through batteries quick.,02-16-2018
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,4,Durable and easy!,"I have been riding with this bike computer for a few years now, and just recently bought my partner the same one. It's efficient, easy to use, easy to read, durable, and no nonsense. I imagine you can spend hundreds on expensive wireless systems that connect to multiple devices and read out everything from your heart rate to your thoughts  but if you want something simple and dependable, this is it. I have ridden in rain and snow, I have left my bike out in -11 degree weather  this thing takes a beating.",02-15-2018
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,"Don't Be Afraid, It's Easy to Set-Up. If I Can Do It Anybody Can","When I opened the box it was very intimidating to see five square feet of paper instructions.  After quelling my panic and taking a closer look I realized that there are picture directions that are easy to follow.  The only worrisome part was getting the little round magnet within 3/16"" of the sensor.  I don't believe I got it that close, but it seems to be close enough because I am very excited to say the computer--odometer works.

The computer part is easy to remove and put in your pocket if you don't want to leave it on your parked bike.

I am very excited to finally know how far I am biking.",02-12-2018
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Easy to use,Replaced my 10-year-old CatEye product with this newer one.  Had it setup in minutes.  Easy to use.  Been running on same battery for 2 years now.,01-16-2018
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Five Stars,Basic computer 666yyy works reliable so far,01-14-2018
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Works on Stationary Bike!  Great!,"I bought this for our stationary bike with a solid tire.  I had to  create my own ""spoke"" with about 6"" of 16g copper wire. I threaded the magnet onto the wire and then duct taped the wire to the wheel. The wire allowed me to adjust the depth from the wheel to get within the minimum 5mm of the sensor. Works great!",01-04-2018
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Five Stars,"Great computer!!  (Bought a couple of these, simple easy to see).",12-27-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,other than that I love it!,"I wish it were waterproof, other than that I love it!",12-27-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Simple and easy to use.,"Bought this for a friend who was completely befuddled by an expensive speedometer and heart rate monitor combo unit. She LOVES the simplicity and the fact that the buttons are labeled. Keep up the great work, Cateye!

Tip: if you buy a Cateye that has the battery already in use, remove and replace the battery before attempting to input your personal settings. Otherwise, the instructions will be quite a challenge to follow.",12-21-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Five Stars,Nice odometer.,12-14-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Bicycle computer,Inexpensive and does the job.,12-08-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,4,Good,"Set up instructions are easy to follow but since I was putting this on a Sunny exercise bike, I had to be creative on the mounting of the sensors.  Simple screen displays the basics.",12-05-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Look no more.,"Easy to operate without the problem of accidentally wiping out your settings. Clock set up is on the back so you won't confuse it with other settings. Instructions that actually make sense. You can buy much less expensive devices, but I guarantee you will pay the price in constantly resetting your device. PS Wireless devices may bring in additional hassles. Stay wired!",11-16-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Always great when something works the way it is supposed to,First tried a vey popular and highly rated wireless odometer but had battery and or transmitting issues so gave up. The Velo 7 is wired and has only one battery. Installation is pretty straight forward and intuitive if you take your time. The instructions for setting up the correct tire size are a tad confusing. If you go to their web site they are more clear IMHO. Have just taken one 20 minute ride and it works just fine.,11-08-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Five Stars,"Great, works well.",11-06-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Quality bike computer.,Really nice display.  Works well.,11-03-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Can't beat the price.,Great value with good functionality.,10-18-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Five Stars,Extremely accurate!!!!!,10-02-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Good deal,Unfortunately it would not work on my fat bike,09-28-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,4,Four Stars,I love it. Easy to install. Easy to use.,09-28-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Suits my needs perfectly,"PROS:
  o  Just the essential info without a bunch of extras I don't need/want
  o  Wakes up automagically and continues after a stop
  o  Decent sized digits that my aging eyes can read
  o  Wired sensor - no dead batteries in sending unit to worry about
CONS:
  none so far

I had an el cheapo wireless unit, SunDing, that *supposedly* would go to sleep for a stop, then wake up when activity resumed... BUT IT DID NOT!!!  Drove me nuts.  Plus, it only lasted one season and the sending unit crapped out.  Replaced the battery in it, thinking that was the problem, but it didn't work.  Was a complete disappointment.  So, I search around on Amazon and found this unit, with the wired sensor.  So far, I am very pleased with it, it provides the info I am interested in, without a bunch of extras.",09-23-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Excellent!,"This is a good speedo. I used it for a 100k ride and it was right on mileage wise. Speed readout is good; I like the above/below average speed arrow. Was easy to install and program, all is good.  I am recommending this one- stop shopping for something different!",09-21-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,3,NOT FOR FATBIKES,looks like a good item with good reviews.  does NOT fit a fat tired bike.  I'm trying a modification but unsure it will work.,08-30-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,4,"Like It, was easy to setup","Just bought and installed this Velo 7 (replaced a Velo 5) on my mountain bike. It was very simple to install and set the wheel size, the display is large and the numbers quite easy to read. Overall am very happy with this new Velo 7, perfect for my needs.",08-30-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Excellent,"Excellent computer, exactly as described",08-28-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Cateye-velo 7,"it is very easy to install and program. It does everything I wanted a cycle computer to do. Clock, current speed , miles , trip miles, avg speed.",08-27-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Less is more.,"Works as advertised.  Simple, easy to read, easy to install, and does precisely what I want.",08-26-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Love Cateye,Cateye is great. They stand behind their products and they products are great.,08-14-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Highly recommended!,This is a nice unit. It provides a good amount of information and is pretty easy to install and program. Highly recommended!,08-14-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,2,Two Stars,did not work for me sent it back,08-09-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,4,Works well,Works fine. No issues,07-24-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Five Stars,Great product and awesome value. Instructions are clear and installs in no time.,07-22-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Nice options,"This was pretty easy to install and the varied settings are helpful. I think there is some wiggle room for where you put the sensor on the wheel as to how accurately it measure speed and distance. I use this in addition to my iPhone and cadence sensor to monitor speed and distance; it seems to track a bit faster and further than the GPS in the phone. I tend to have this display speed and the time so the phone can do the HR, cadence, and overall distance. It's much easier to watch the time on this than the phone.",07-06-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Good,Just like described,07-04-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Simple and effective.,Easy to install. Works perfectly so far (4 rides later). No complaints.,06-18-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,4,Works fine,Easy to install and works for me. I like it's appearance better than it's sister product - Velo 5...,06-18-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Great product,I added this to my kids mountain bike and boy has he loved it.  Has all the basic features and my sons goes around mapping distance all over the place.  I'm not to handy but was able to follow the instructions and install this myself.  They have awesome customer support that quickly answers your calls and questions.,06-03-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Easy,Just what I was looking for. Large numbers / not a lot of extras- just the basic information. Easy to install.,05-26-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Great business,Great product that was shipped the same day I ordered it.,04-26-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Perfect in every way I want it,Excellent product and my favorite bike computer. Easy to install/set-up and accurate- this will be the only computer I use on all my bikes.,04-18-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,4,reliable option,"This was a gift for my bicycle-loving, math-nerd son.  We had gotten him a wireless bike computer, but it ate through two batteries within a month and then died on us, so I figured a wired version would be a good replacement option.  The wire is plenty long; we actually had to zip-tie a large loop against his fork to keep it from being a hazard.  While my son was disappointed that he couldn't toggle between mph/kph on this one like he could on his last device (and if I recall correctly, it doesn't keep quite as many stats), he's been happy with its performance and, though we put a new battery in when it arrived, we've not yet had to replace it and we're just days shy of having put in a year of use.",03-15-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Five Stars,Worked well,02-21-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Exactly what I needed.,"Exactly what I needed. This cyclocomputer does everything I want: current speed, average speed, max speed, time of day, time on your current ride, and an odometer. I especially wanted one that was wired because then I will be sure it's connected. When I first installed it, I put it on the front wheel. But then I got a stationary bike trainer and oops -- the front wheel doesn't move. So, I had to make a few modifications to put the sensor on the back wheel instead. The wire was not long enough to keep the display on the handlebars, so I moved it to just underneath. I can still read it because the numbers are nice and big. Also, the rear fork is farther away from the spokes on the back wheel compared to the front wheel, so I cut up a chopstick and made a spacer. I just taped it on; I will probably need more tape if I ride in the rain. After those two simple modifications, now I can use it with my trainer just as easily.",02-21-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Five Stars,Works well even in the rain of Bremerton WA.,02-11-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Five Stars,Nice computer for the price,02-07-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,4,nice Simple Tracker for Your Basic Needs,"This tracker is easy to use and install.  I bought this for by wife's Sunny Exercise bike and it works without fail.  Obviously, there are no spokes to attach it to the bike but by just attaching the magnet directly to the wheel and the 'pickup' on the frame or belt guard you are good to go.  This tracker is wired but it does the trick and you can change tracking modes with just one button.  For simple speed or distance tracking this does the job. Thumbs Up",02-03-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Great addition to my Sunny spin cycle. Instructions don't make a lot of sense but follow these basic steps.,"Spin cycles don't come with a lot of options, especially computers for keeping track of your distance and time. Since I have been cycling everyday, this computer was a fantastic addition to keeping me on pace. It's very reasonable at $20 and takes about five minutes to install.

The instructions that come with the computer don't make a whole lot of sense but if you look up ""how to install a computer"" on a bike (YouTube) there are pretty good instructions that will make more sense.

For those who don't want to go to Youtube:

1. Find the part that looks like an stick - this is the antenna. You will want to stick this to the inner part of your bike frame so that it comes within 5mm of your front wheel.
2. Find the part that looks like a watch battery. You can stick this to your flywheel (near the middle of the bike) and line it up so it crosses the black line on the antenna when it rotates.
3. Secure the parts to the bike and slip the computer into the antenna receiver and start riding.",01-30-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,A must have.,Easy to install. Does what it is expected to do.,01-30-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,This computer is easy to install,"This computer is easy to install, has all the functions for the average biker.  Great Product and easy to use.",01-26-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,BASIC BIKE COMPUTER WITH PROVEN NO FRILL RESULTS,"WELL HAVE USED THIS FOR A COUPLE OF MONTHS, HAS HELD UP WELL HAPPY!!! SIMPLE TO INSTALL AND USE, ONE BUTTON CONTROL OF ALL VITAL READINGS. ODD INSTRUCTION MANUEL, ACCURATE MPH WHEN SET CORRECTLY, WILL BUY ANOTHER FOR MY SECOND BIKE WORKS BETTER THAN WIRELESS MODELS. AND IS WATERPROOF.",01-22-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Five Stars,This is an excellent product and I'm very happy with it. It does an outstanding job,01-17-2017
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,3,Three Stars,"Difficult to install, we couldn't get it to work.",12-26-2016
https://www.amazon.com/CAT-EYE-Computer-Odometer-Speedometer/dp/B007YV1GM4,18,Sports and Outdoor,"CATEYE, Velo 7 Wired Bike Computer with Odometer and Speedometer",4.5,5,Excellent Product,CatEye products are always excellent and this is no exception,12-18-2016
