Link,Id,Product_Category,Product_Name,Rating,Review_Rating,Review_Title,Review_Text,Review_Date,Review_Date
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,5,Five Stars,Gift,06-22-2017,06-22-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,5,my new favorite aluminum-free deodorant,"I'd been using the Anthony Logistics deodorant for a long time. I really like its scent, but its protection doesn't last very long. Then I got the Baxter deodorant, which is insanely effective, but with a strong, cheap scent that I find distracting. I was skeptical of the MenScience, mostly because of the generic brand name I'd never heard of. But I've been very impressed.

There is no discernible scent, and the protection lasts a long time. Of all the deodorants with benign ingredients, this is my favorite so far. And while some slight irritation is (for me) a worthwhile trade-off for effective, aluminum-free deodorant, the MenScience hasn't caused a rash.

If the aluminum-free thing is important to you  definitely give this a try. Or if you've found a better deodorant, lemme know already!",06-16-2017,06-16-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,5,I keep trying new ones to try and have another ...,"I keep trying new ones to try and have another go to, and I may have found one. Point is, this is my go to because it works and no negatives to be said.",06-07-2017,06-07-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,5,Five Stars,No more smelly underarm!!  I will buy again. Works right away!!!,05-23-2017,05-23-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,4,Four Stars,Just too expensive to keep purchasing!,05-23-2017,05-23-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,1,!!Test this for allergies before using daily!!,"Don't usually write reviews, but had to for this. After using it for a few days, My armpits started stinging and I had an allergic reaction; rashes, itchiness, hives, and in general not feeling well. Would not recommend.",05-22-2017,05-22-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,3,Still smell! Still smell!,"Good but wears off quick and for the price, probably shouldn't wear off quick. Either that or I'm like the car in Seinfeld, THE BEAST",05-09-2017,05-09-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,1,It gave me Rashes under both arms and there is a No Return Policy for this Item,"it gave me rashes under both arms.  And there is a No Return Policy with this item.  That's why i'm giving it a one star.  No worries, Witch Hazel and Coconut Oil have been healing both rashes, and they are very effective and much, much, much more affordable.  So, perhaps a blessing in the long run.  good luck gentlemen!",05-09-2017,05-09-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,5,Expensive but effective,This the best stick deodorant that I have ever purchased. It cost more but it's definitely worth  the high price.,05-08-2017,05-08-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,5,Five Stars,Great product!,04-28-2017,04-28-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,1,Don't waste your money.,"I've been searching for a deodorant that will last all day and the only ones I've found that work effectively are those that contain baking soda. But since I have sensitivity to baking soda I can't use them. Which lead to me picking this stuff up in my search. I tried it for a bit over two weeks and it never lasted more than 3 - 4 hours. Even the cheap Axe deodorants from department stores last longer than this stuff. Save your money, and buy something else. This is useless stuff.",04-26-2017,04-26-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,5,Five Stars,works great as expected.  no fragrance to compete with my cologne.,04-25-2017,04-25-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,1,"If you have allergies, do not use !!","While this product may be good for some individuals, for me this was terrible.  A few days after using it, I broke out in rash under each arm.  I wound up at my Primary Care Physician who prescribed a cream to help heal the rash.  I assume it was an allergic reaction to the ingredients.  Be very careful before you purchase this product.  If you have any allergies, DO NOT BUY IT !",04-18-2017,04-18-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,1,Updated,"It really works and does not hurt my skin as others. Pricey but recommended.

Update: after a couple weeks of use my skin started itching and peeling off. I stopped for a week and it went away. Started again and the same thing. I'm not alllergic to anything so it is a pity. If it goes well with your skin it would be great but unfortunately I cannot use it.",04-15-2017,04-15-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,4,Doesn't solve for smell,"Good for mostly everything, except for smell.",04-07-2017,04-07-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,4,I wouldn't recommend this for the gym,"Yes, this is expensive but it's the only deodorant I've found that doesn't ruin my expensive T-shirts. You'll still sweat but the odor will be mild. I wouldn't recommend this for the gym. I carry this and a standard cheap deodorant with me in my gym bag. I put the cheap deodorant on for my workouts and when I'm done showing I put on this stuff. Satisfied overall and will probably order again. I wish it were less expensive, but then again I feel that way about everything.",04-04-2017,04-04-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,5,Five Stars,My son loves it,03-29-2017,03-29-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,3,Three Stars,"works fine, although it is not suitable for a full day use,  in my case any way.",03-22-2017,03-22-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,5,Works.,As described...,03-17-2017,03-17-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,1,One Star,no freshness smell at all.,03-15-2017,03-15-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,1,"After the first application my armpits were itching like crazy, after the second I developed a rash ...","After the first application my armpits were itching like crazy, after the second I developed a rash because it had dried them up so bad.",03-15-2017,03-15-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,1,One Star,Terrible do not buy. Wasn't effective at all. I would try Nasanta deodorant,03-12-2017,03-12-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,5,Great product,Been using for years and works well without irritation.,03-03-2017,03-03-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,2,Doesn't last all day,"I've used many deodorants and this one, like many others, requires about 10 swipes up and down on each side, then doesn't last to the end of the day. I am pretty disappointed considering the other reviews suggested otherwise. I know everyone is different, but this deodorant, to me, is the same as the rest.

Old Spice seems to have it down though. Theirs last to the next day.",02-26-2017,02-26-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,5,This works wonderfully,"I've been using this for a couple weeks since researching into deodorants that would not stain shirts. This works wonderfully. Great odor control, and I tend to sweat a lot and easily. Would be nice if it had a little scent to it.

I am little puzzled by reviews saying it didn't stop sweaty...hello!....this is a deodorant NOT an antiperspirant.",02-22-2017,02-22-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,5,Nice stuff. Replacing all my kid's Axe-style crap for ...,Nice stuff.  Replacing all my kid's Axe-style crap for quality unscented products.  Tired of my house smelling like a French whorehouse.,02-16-2017,02-16-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,5,PUrchased for teenage son - great review elsewhere which convinced my purchase,PUrchased for teenage son - great review elsewhere which convinced my purchase.  Amazing job keeping son smelling fresh vs bo.,02-15-2017,02-15-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,1,com Im stuck with a useless $20 stick of deodorant now,"It didn't work for me. I really wanted it to work since I wanted to try an aluminum free option. I use mitchum daily. My regimen is: Shower before bed. Dry armpits, apply deodorant. Reapply in morning while getting dressed. By mid afternoon I can definitely smell my armpits.

If you buy off their website theres a 100% money back guarantee but I don't think it the same if you buy it off amazon.com Im stuck with a useless $20 stick of deodorant now.",02-12-2017,02-12-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,1,It doesn't work any better than say degree or old spice,"After reading all the positive reviews, I decided to spend the money on this expensive product. It doesn't work any better than say degree or old spice. HIGHLY UNSATISFIED, please don't spend 3xs the money for this product when you can just go with Degree clinical strength",02-06-2017,02-06-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,2,Bit of false advertising.,I didn't want a deodorant with a fragrance but was most looking forward to the fact it wouldn't leave a stain which it absolutely does.,02-05-2017,02-05-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,5,Five Stars,As described,02-05-2017,02-05-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,3,HA still sweat like i wasn't wearing any deodorant,Doesn't leave stains on my shirts but I sweat right through it doing nothing,02-02-2017,02-02-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,4,An Over-Priced Deordorant,"My dermatologist specifically recommended this product as being hypoallergenic. He also warned me that it was very expensive, but it will last you for up to three months he assured me. After using a popular brand of under arm deodorant for close to thirty years I suddenly have developed a sensitivity to one or more of the ingredients in it. This caused sore red patches of dermatitis to form in my under arm area. For whatever reason my left underarm seems to be the worst affected. While this brand is definitely milder, it still caused my left underarm some irritation and made it feel itchy. It is also Wintertime here in Michigan, so I perspire a lot less, due to the cold dry weather. It will be interesting to see if this deodorant is up to the task come Summertime. This product has absolutely no scent to it.

I also ordered an Almay product to try, but it has not arrived yet. The Almay product is less than half the cost of this product. I think this product is over-priced for what it does. I suspect there are other similar hypoallergenic products on Amazon that are similarly less irritating and less expensive.",02-01-2017,02-01-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,3,"Wish it has more of a scent to it, ...","Wish it has more of a scent to it, but it works as described. No stains. Although I do tend to get a slight itch from what eve ingredients are in this product, but that happens a lot to me with products that are deemed uncounted or natural in any way. I guess my body loves chemicals.",01-19-2017,01-19-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,5,Five Stars,Works. Really works.,01-15-2017,01-15-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,5,BEST. DEODORANT. EVER!!!!!!!,"I absolutely LOVE this deodorant!!!  I stumbled across it almost accidentally, but was eager to try it, even at the higher price point, because I have extremely sensitive skin and the deodorant I had been using was starting to irritate my underarms (I suspect that, as with all conventional antiperspirants, the aluminum oxide eventually becomes the problem).  The formulation of Androceuticals, their mission statement, and the other customer reviews raised my hopes that maybe I'd found the answer...

Well, I did find the answer!!  Not only does it absolutely live up to the ""non-irritating"" claim, but it also is the best odor protection that I've ever experienced with any deodorant product.  Even after a hard workout at the gym when I'm dripping in sweat I don't even get a hint of bad odor (whereas with the last product I was using I'd start to smell myself about halfway into my workout.)

And the cherry on top (even though it is not technically an antiperspirant and makes no claim to stop sweating)... I have always been one of those heavy underarm sweaters.  I've coped for years with embarrassing pit marks, stained undershirts that I constantly had to replace, and searching for fabrics that best hide underarm sweat.  Well, whatever the reason, I find that I sweat MUCH LESS than ever now that I am using this product.  Perhaps it's psychosomatic, but I doubt it since I had no expectation that this was going to do anything to stop wetness.  All I know is that I will never use another underarm product again.

The price may seem high, but I tell you it's worth it.  And I am finding that it lasts WAY LONGER than traditional solids, so in the long run it may actually cost about the same as conventional products.  Also, consider what conventional deodorants do to your clothing.  The savings in replacing undershirts alone makes this worth it for me.",01-06-2017,01-06-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,1,One Star,it didn't work for me,01-04-2017,01-04-2017
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,5,I really don't like the feel of traditional deodorants in my armpits so ...,I really don't like the feel of traditional deodorants in my armpits so I wanted to try something different. This one is the best deodorant I ever used. No odor all day.,12-10-2016,12-10-2016
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,4,I really liked this deodorant since it has no scent but unfortunately,"I really liked this deodorant since it has no scent but unfortunately, I appear to be allergic to something in it as I tend to breakout a few days after I start using it. I have tried it a few different time, but it keeps occurring. Too bad for me, but this stuff was great otherwise. Kept me dry, no B.O., and scent free.",12-09-2016,12-09-2016
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,5,Stops the Staining,Seems to do the trick and most importantly it does not ruin your shirts. What you spend on the deodorant (rather pricey) you save on not having to buy replacement undershirts.,12-06-2016,12-06-2016
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,4,"The cost is atrocious, but it works very well.","While this is not an anti-antiperspirant in the sense of ""sure"" with aluminum  it is the best non-antiperspirant stick that I have found. It has witch-hazel which is a slight wetness-stopper. But more importantly, I no longer have pimples under my arms caused by aluminum (I actually had to make a trip to a doctor about them). Deodorant is more than a smell cover-up, it is supposed to kill bacteria that cause the odors. I have found that appropriate grooming (clipping), regular showers, and use of this product is enough to keep me reasonable. For one day, it works as well as any antiperspirant ever did. Now about the price....well..it's almost criminal to charge that much, but I pay it.",12-04-2016,12-04-2016
https://www.amazon.com/MenScience-Androceuticals-Advanced-Deodorant-2-6/dp/B000GAO1PE,24,Luxury and Beauty,"Advanced Deodorant, 2.6 oz",3.8,3,Three Stars,Didn't do the trick for me,12-03-2016,12-03-2016
